h3_index,cluster_id,cluster_meaning
891f522429bffff,3,3: landuse_industrial
891f52242a7ffff,11,11: building_house
891f52242afffff,6,6: building_office
891f52242c3ffff,0,0: landuse_industrial
891f52242c7ffff,3,3: landuse_industrial
891f52242cbffff,1,1: amenity_nightclub
891f52242cfffff,0,0: landuse_industrial
891f52242dbffff,0,0: landuse_industrial
891f5224303ffff,11,11: building_house
891f5224307ffff,2,2: building_house
891f522430bffff,2,2: building_house
891f522430fffff,2,2: building_house
891f5224313ffff,10,10: building_apartments
891f5224317ffff,2,2: building_house
891f522431bffff,2,2: building_house
891f5224323ffff,11,11: building_house
891f5224327ffff,2,2: building_house
891f522432fffff,2,2: building_house
891f5224333ffff,2,2: building_house
891f5224337ffff,2,2: building_house
891f5224343ffff,11,11: building_house
891f522434bffff,0,0: landuse_industrial
891f522434fffff,2,2: building_house
891f5224353ffff,2,2: building_house
891f5224357ffff,2,2: building_house
891f522435bffff,2,2: building_house
891f522436fffff,11,11: building_house
891f5224373ffff,2,2: building_house
891f5224377ffff,0,0: landuse_industrial
891f522437bffff,2,2: building_house
891f5224387ffff,2,2: building_house
891f522438bffff,2,2: building_house
891f522438fffff,2,2: building_house
891f5224393ffff,2,2: building_house
891f5224397ffff,2,2: building_house
891f52243abffff,2,2: building_house
891f52243afffff,2,2: building_house
891f52243b3ffff,2,2: building_house
891f52243b7ffff,0,0: landuse_industrial
891f52243c3ffff,8,8: landuse_industrial
891f52243c7ffff,2,2: building_house
891f52243cbffff,2,2: building_house
891f52243cfffff,2,2: building_house
891f52243d3ffff,1,1: amenity_nightclub
891f52243dbffff,9,9: aeroway_aerodrome
891f5224403ffff,8,8: landuse_industrial
891f5224407ffff,8,8: landuse_industrial
891f522440bffff,3,3: landuse_industrial
891f522440fffff,3,3: landuse_industrial
891f5224417ffff,8,8: landuse_industrial
891f522441bffff,3,3: landuse_industrial
891f5224423ffff,6,6: building_office
891f5224427ffff,6,6: building_office
891f522442bffff,0,0: landuse_industrial
891f522442fffff,0,0: landuse_industrial
891f5224437ffff,3,3: landuse_industrial
891f5224447ffff,0,0: landuse_industrial
891f522444bffff,11,11: building_house
891f522444fffff,0,0: landuse_industrial
891f5224457ffff,0,0: landuse_industrial
891f522445bffff,7,7: highway_bus_stop
891f5224463ffff,0,0: landuse_industrial
891f5224467ffff,2,2: building_house
891f522446bffff,0,0: landuse_industrial
891f522446fffff,2,2: building_house
891f5224473ffff,3,3: landuse_industrial
891f5224477ffff,0,0: landuse_industrial
891f522447bffff,2,2: building_house
891f5224483ffff,6,6: building_office
891f5224487ffff,3,3: landuse_industrial
891f522448fffff,3,3: landuse_industrial
891f5224493ffff,6,6: building_office
891f5224497ffff,6,6: building_office
891f52244a3ffff,3,3: landuse_industrial
891f52244a7ffff,3,3: landuse_industrial
891f52244b3ffff,3,3: landuse_industrial
891f52244b7ffff,8,8: landuse_industrial
891f52244c3ffff,11,11: building_house
891f52244c7ffff,3,3: landuse_industrial
891f52244cbffff,6,6: building_office
891f52244cfffff,3,3: landuse_industrial
891f52244d3ffff,2,2: building_house
891f52244d7ffff,0,0: landuse_industrial
891f52244dbffff,0,0: landuse_industrial
891f5224513ffff,7,7: highway_bus_stop
891f522451bffff,7,7: highway_bus_stop
891f522452bffff,8,8: landuse_industrial
891f5224543ffff,3,3: landuse_industrial
891f522454bffff,0,0: landuse_industrial
891f522454fffff,3,3: landuse_industrial
891f5224553ffff,3,3: landuse_industrial
891f5224557ffff,3,3: landuse_industrial
891f522455bffff,3,3: landuse_industrial
891f5224567ffff,8,8: landuse_industrial
891f522456bffff,0,0: landuse_industrial
891f5224583ffff,9,9: aeroway_aerodrome
891f5224587ffff,1,1: amenity_nightclub
891f522458bffff,9,9: aeroway_aerodrome
891f522458fffff,6,6: building_office
891f5224593ffff,6,6: building_office
891f5224597ffff,6,6: building_office
891f522459bffff,6,6: building_office
891f52245abffff,8,8: landuse_industrial
891f52245b3ffff,6,6: building_office
891f52245bbffff,6,6: building_office
891f52245c3ffff,3,3: landuse_industrial
891f52245cbffff,3,3: landuse_industrial
891f52245cfffff,3,3: landuse_industrial
891f52245d3ffff,6,6: building_office
891f52245d7ffff,3,3: landuse_industrial
891f52245dbffff,3,3: landuse_industrial
891f5224603ffff,6,6: building_office
891f5224607ffff,3,3: landuse_industrial
891f522460bffff,6,6: building_office
891f522460fffff,3,3: landuse_industrial
891f5224613ffff,3,3: landuse_industrial
891f5224617ffff,3,3: landuse_industrial
891f5224623ffff,11,11: building_house
891f5224627ffff,2,2: building_house
891f522462bffff,0,0: landuse_industrial
891f522462fffff,0,0: landuse_industrial
891f5224633ffff,3,3: landuse_industrial
891f522463bffff,0,0: landuse_industrial
891f5224647ffff,6,6: building_office
891f522464fffff,6,6: building_office
891f522465bffff,8,8: landuse_industrial
891f5224663ffff,3,3: landuse_industrial
891f522466bffff,3,3: landuse_industrial
891f522466fffff,3,3: landuse_industrial
891f5224673ffff,3,3: landuse_industrial
891f5224677ffff,0,0: landuse_industrial
891f522467bffff,3,3: landuse_industrial
891f5224687ffff,2,2: building_house
891f522468fffff,0,0: landuse_industrial
891f5224693ffff,7,7: highway_bus_stop
891f5224697ffff,7,7: highway_bus_stop
891f522469bffff,8,8: landuse_industrial
891f52246a3ffff,7,7: highway_bus_stop
891f52246a7ffff,2,2: building_house
891f52246afffff,0,0: landuse_industrial
891f52246b3ffff,0,0: landuse_industrial
891f52246b7ffff,2,2: building_house
891f52246bbffff,0,0: landuse_industrial
891f52246cfffff,8,8: landuse_industrial
891f5224803ffff,10,10: building_apartments
891f5224807ffff,6,6: building_office
891f522480bffff,0,0: landuse_industrial
891f522480fffff,6,6: building_office
891f5224813ffff,5,5: shop_greengrocer
891f5224817ffff,6,6: building_office
891f522481bffff,2,2: building_house
891f522482bffff,9,9: aeroway_aerodrome
891f5224837ffff,11,11: building_house
891f522483bffff,10,10: building_apartments
891f5224843ffff,8,8: landuse_industrial
891f5224847ffff,0,0: landuse_industrial
891f522484fffff,0,0: landuse_industrial
891f5224857ffff,2,2: building_house
891f5224863ffff,6,6: building_office
891f5224867ffff,3,3: landuse_industrial
891f522486bffff,6,6: building_office
891f522486fffff,6,6: building_office
891f5224873ffff,0,0: landuse_industrial
891f5224877ffff,6,6: building_office
891f522487bffff,0,0: landuse_industrial
891f5224883ffff,10,10: building_apartments
891f5224887ffff,10,10: building_apartments
891f522488bffff,3,3: landuse_industrial
891f522488fffff,6,6: building_office
891f5224893ffff,10,10: building_apartments
891f5224897ffff,2,2: building_house
891f522489bffff,0,0: landuse_industrial
891f52248a3ffff,4,4: landuse_cemetery
891f52248a7ffff,8,8: landuse_industrial
891f52248abffff,6,6: building_office
891f52248afffff,6,6: building_office
891f52248b3ffff,10,10: building_apartments
891f52248b7ffff,10,10: building_apartments
891f52248bbffff,6,6: building_office
891f52248c7ffff,0,0: landuse_industrial
891f5224903ffff,10,10: building_apartments
891f5224907ffff,10,10: building_apartments
891f522490bffff,2,2: building_house
891f522490fffff,9,9: aeroway_aerodrome
891f5224913ffff,9,9: aeroway_aerodrome
891f5224917ffff,5,5: shop_greengrocer
891f5224923ffff,5,5: shop_greengrocer
891f5224927ffff,5,5: shop_greengrocer
891f522492bffff,5,5: shop_greengrocer
891f522492fffff,5,5: shop_greengrocer
891f5224933ffff,10,10: building_apartments
891f5224937ffff,5,5: shop_greengrocer
891f522493bffff,5,5: shop_greengrocer
891f5224963ffff,10,10: building_apartments
891f5224967ffff,5,5: shop_greengrocer
891f5224973ffff,10,10: building_apartments
891f5224977ffff,10,10: building_apartments
891f5224983ffff,9,9: aeroway_aerodrome
891f5224987ffff,5,5: shop_greengrocer
891f522498bffff,9,9: aeroway_aerodrome
891f522498fffff,5,5: shop_greengrocer
891f5224993ffff,5,5: shop_greengrocer
891f5224997ffff,5,5: shop_greengrocer
891f522499bffff,5,5: shop_greengrocer
891f52249a3ffff,5,5: shop_greengrocer
891f52249a7ffff,5,5: shop_greengrocer
891f52249abffff,5,5: shop_greengrocer
891f52249afffff,5,5: shop_greengrocer
891f52249b3ffff,5,5: shop_greengrocer
891f52249b7ffff,5,5: shop_greengrocer
891f52249bbffff,5,5: shop_greengrocer
891f52249c7ffff,5,5: shop_greengrocer
891f52249d3ffff,8,8: landuse_industrial
891f52249d7ffff,9,9: aeroway_aerodrome
891f52249dbffff,6,6: building_office
891f5224a07ffff,11,11: building_house
891f5224a0fffff,2,2: building_house
891f5224a17ffff,4,4: landuse_cemetery
891f5224a23ffff,11,11: building_house
891f5224a27ffff,6,6: building_office
891f5224a2bffff,2,2: building_house
891f5224a2fffff,3,3: landuse_industrial
891f5224a33ffff,0,0: landuse_industrial
891f5224a37ffff,8,8: landuse_industrial
891f5224a43ffff,3,3: landuse_industrial
891f5224a47ffff,8,8: landuse_industrial
891f5224a4bffff,3,3: landuse_industrial
891f5224a4fffff,3,3: landuse_industrial
891f5224a53ffff,8,8: landuse_industrial
891f5224a57ffff,8,8: landuse_industrial
891f5224a5bffff,8,8: landuse_industrial
891f5224a63ffff,7,7: highway_bus_stop
891f5224a67ffff,7,7: highway_bus_stop
891f5224a6bffff,3,3: landuse_industrial
891f5224a6fffff,8,8: landuse_industrial
891f5224a77ffff,2,2: building_house
891f5224a7bffff,3,3: landuse_industrial
891f5224a83ffff,3,3: landuse_industrial
891f5224a87ffff,3,3: landuse_industrial
891f5224a8fffff,4,4: landuse_cemetery
891f5224a97ffff,3,3: landuse_industrial
891f5224a9bffff,8,8: landuse_industrial
891f5224aa3ffff,3,3: landuse_industrial
891f5224aa7ffff,3,3: landuse_industrial
891f5224aafffff,0,0: landuse_industrial
891f5224ab7ffff,3,3: landuse_industrial
891f5224abbffff,8,8: landuse_industrial
891f5224ac3ffff,8,8: landuse_industrial
891f5224acbffff,8,8: landuse_industrial
891f5224ad3ffff,7,7: highway_bus_stop
891f5224adbffff,8,8: landuse_industrial
891f5224b2bffff,4,4: landuse_cemetery
891f5224b2fffff,11,11: building_house
891f5224b43ffff,0,0: landuse_industrial
891f5224b47ffff,0,0: landuse_industrial
891f5224b4bffff,6,6: building_office
891f5224b4fffff,0,0: landuse_industrial
891f5224b53ffff,0,0: landuse_industrial
891f5224b57ffff,0,0: landuse_industrial
891f5224b5bffff,3,3: landuse_industrial
891f5224b63ffff,4,4: landuse_cemetery
891f5224b67ffff,8,8: landuse_industrial
891f5224b6bffff,11,11: building_house
891f5224b6fffff,2,2: building_house
891f5224b93ffff,6,6: building_office
891f5224b9bffff,6,6: building_office
891f5224bc3ffff,4,4: landuse_cemetery
891f5224bc7ffff,11,11: building_house
891f5224bcbffff,3,3: landuse_industrial
891f5224bcfffff,3,3: landuse_industrial
891f5224bd3ffff,3,3: landuse_industrial
891f5224bd7ffff,3,3: landuse_industrial
891f5224bdbffff,0,0: landuse_industrial
891f5224c03ffff,3,3: landuse_industrial
891f5224c07ffff,6,6: building_office
891f5224c0bffff,3,3: landuse_industrial
891f5224c0fffff,6,6: building_office
891f5224c13ffff,6,6: building_office
891f5224c17ffff,6,6: building_office
891f5224c1bffff,3,3: landuse_industrial
891f5224c23ffff,11,11: building_house
891f5224c27ffff,0,0: landuse_industrial
891f5224c2fffff,10,10: building_apartments
891f5224c33ffff,6,6: building_office
891f5224c37ffff,3,3: landuse_industrial
891f5224c3bffff,5,5: shop_greengrocer
891f5224c47ffff,3,3: landuse_industrial
891f5224c57ffff,8,8: landuse_industrial
891f5224c63ffff,11,11: building_house
891f5224c67ffff,2,2: building_house
891f5224c6fffff,2,2: building_house
891f5224c73ffff,8,8: landuse_industrial
891f5224c83ffff,5,5: shop_greengrocer
891f5224c87ffff,6,6: building_office
891f5224c8bffff,6,6: building_office
891f5224c8fffff,6,6: building_office
891f5224c93ffff,5,5: shop_greengrocer
891f5224c97ffff,5,5: shop_greengrocer
891f5224c9bffff,3,3: landuse_industrial
891f5224ca3ffff,9,9: aeroway_aerodrome
891f5224cabffff,6,6: building_office
891f5224cafffff,10,10: building_apartments
891f5224cb3ffff,6,6: building_office
891f5224cb7ffff,1,1: amenity_nightclub
891f5224cbbffff,6,6: building_office
891f5224cc7ffff,3,3: landuse_industrial
891f5224cd3ffff,8,8: landuse_industrial
891f5224cd7ffff,7,7: highway_bus_stop
891f5224d03ffff,5,5: shop_greengrocer
891f5224d07ffff,5,5: shop_greengrocer
891f5224d0bffff,10,10: building_apartments
891f5224d0fffff,5,5: shop_greengrocer
891f5224d13ffff,5,5: shop_greengrocer
891f5224d17ffff,5,5: shop_greengrocer
891f5224d1bffff,10,10: building_apartments
891f5224d23ffff,9,9: aeroway_aerodrome
891f5224d27ffff,5,5: shop_greengrocer
891f5224d2bffff,5,5: shop_greengrocer
891f5224d2fffff,5,5: shop_greengrocer
891f5224d33ffff,5,5: shop_greengrocer
891f5224d37ffff,5,5: shop_greengrocer
891f5224d3bffff,5,5: shop_greengrocer
891f5224d43ffff,10,10: building_apartments
891f5224d47ffff,10,10: building_apartments
891f5224d4bffff,0,0: landuse_industrial
891f5224d4fffff,10,10: building_apartments
891f5224d53ffff,0,0: landuse_industrial
891f5224d57ffff,10,10: building_apartments
891f5224d5bffff,10,10: building_apartments
891f5224d63ffff,9,9: aeroway_aerodrome
891f5224d67ffff,5,5: shop_greengrocer
891f5224d6bffff,10,10: building_apartments
891f5224d6fffff,5,5: shop_greengrocer
891f5224d73ffff,10,10: building_apartments
891f5224d77ffff,5,5: shop_greengrocer
891f5224d7bffff,9,9: aeroway_aerodrome
891f5224d83ffff,5,5: shop_greengrocer
891f5224d87ffff,9,9: aeroway_aerodrome
891f5224d8bffff,5,5: shop_greengrocer
891f5224d8fffff,5,5: shop_greengrocer
891f5224d93ffff,5,5: shop_greengrocer
891f5224d97ffff,5,5: shop_greengrocer
891f5224d9bffff,5,5: shop_greengrocer
891f5224da3ffff,5,5: shop_greengrocer
891f5224da7ffff,9,9: aeroway_aerodrome
891f5224dabffff,5,5: shop_greengrocer
891f5224dafffff,5,5: shop_greengrocer
891f5224db3ffff,9,9: aeroway_aerodrome
891f5224dbbffff,5,5: shop_greengrocer
891f5224dc3ffff,9,9: aeroway_aerodrome
891f5224dc7ffff,5,5: shop_greengrocer
891f5224dcbffff,3,3: landuse_industrial
891f5224dcfffff,10,10: building_apartments
891f5224dd3ffff,5,5: shop_greengrocer
891f5224dd7ffff,5,5: shop_greengrocer
891f5224ddbffff,9,9: aeroway_aerodrome
891f5224e03ffff,8,8: landuse_industrial
891f5224e0bffff,3,3: landuse_industrial
891f5224e0fffff,8,8: landuse_industrial
891f5224e1bffff,3,3: landuse_industrial
891f5224e2bffff,7,7: highway_bus_stop
891f5224e37ffff,8,8: landuse_industrial
891f5224e3bffff,8,8: landuse_industrial
891f5224e43ffff,11,11: building_house
891f5224e47ffff,0,0: landuse_industrial
891f5224e4bffff,2,2: building_house
891f5224e4fffff,2,2: building_house
891f5224e53ffff,2,2: building_house
891f5224e57ffff,7,7: highway_bus_stop
891f5224e5bffff,0,0: landuse_industrial
891f5224e63ffff,11,11: building_house
891f5224e6bffff,0,0: landuse_industrial
891f5224e6fffff,3,3: landuse_industrial
891f5224e73ffff,0,0: landuse_industrial
891f5224e77ffff,8,8: landuse_industrial
891f5224e7bffff,0,0: landuse_industrial
891f5224e83ffff,11,11: building_house
891f5224e87ffff,8,8: landuse_industrial
891f5224e8fffff,8,8: landuse_industrial
891f5224e9bffff,8,8: landuse_industrial
891f5224ea7ffff,8,8: landuse_industrial
891f5224eafffff,8,8: landuse_industrial
891f5224eb3ffff,8,8: landuse_industrial
891f5224eb7ffff,8,8: landuse_industrial
891f5224ec3ffff,8,8: landuse_industrial
891f5224ec7ffff,3,3: landuse_industrial
891f5224ecbffff,2,2: building_house
891f5224ed7ffff,8,8: landuse_industrial
891f5224edbffff,2,2: building_house
891f5225003ffff,11,11: building_house
891f5225007ffff,2,2: building_house
891f522500fffff,2,2: building_house
891f5225013ffff,2,2: building_house
891f5225017ffff,2,2: building_house
891f522501bffff,2,2: building_house
891f5225023ffff,0,0: landuse_industrial
891f5225027ffff,0,0: landuse_industrial
891f522502bffff,2,2: building_house
891f5225033ffff,2,2: building_house
891f5225037ffff,0,0: landuse_industrial
891f522503bffff,2,2: building_house
891f5225053ffff,11,11: building_house
891f5225057ffff,2,2: building_house
891f522505bffff,2,2: building_house
891f5225067ffff,0,0: landuse_industrial
891f5225073ffff,2,2: building_house
891f5225077ffff,2,2: building_house
891f5225087ffff,0,0: landuse_industrial
891f522508bffff,2,2: building_house
891f522508fffff,2,2: building_house
891f52250a3ffff,11,11: building_house
891f52250a7ffff,2,2: building_house
891f52250abffff,0,0: landuse_industrial
891f52250afffff,2,2: building_house
891f52250b3ffff,0,0: landuse_industrial
891f52250b7ffff,2,2: building_house
891f52250bbffff,2,2: building_house
891f52250c7ffff,2,2: building_house
891f52250cbffff,2,2: building_house
891f52250cfffff,2,2: building_house
891f5225107ffff,8,8: landuse_industrial
891f522510bffff,8,8: landuse_industrial
891f522510fffff,0,0: landuse_industrial
891f5225117ffff,3,3: landuse_industrial
891f522511bffff,8,8: landuse_industrial
891f522512bffff,0,0: landuse_industrial
891f522512fffff,0,0: landuse_industrial
891f5225133ffff,0,0: landuse_industrial
891f5225137ffff,0,0: landuse_industrial
891f522513bffff,0,0: landuse_industrial
891f5225143ffff,11,11: building_house
891f5225147ffff,0,0: landuse_industrial
891f522514fffff,2,2: building_house
891f5225153ffff,8,8: landuse_industrial
891f522515bffff,0,0: landuse_industrial
891f5225163ffff,0,0: landuse_industrial
891f5225167ffff,2,2: building_house
